* Measurement data measured by REW V5.30.9
* Source: B to A at 200 Hz Filtered
* Format: 
* Dated: Mar 12, 2024 9:59:19 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic B to A at 200 Hz A = Antdroid IE v1.3 B = Harman2019_IE B was scaled by 0.1 dB  PK       Fc   20.00 Hz  Gain   3.00 dB  Q  0.600 PK       Fc    1500 Hz  Gain  -0.50 dB  Q  1.000 PK       Fc    3709 Hz  Gain  -1.00 dB  Q  0.700
* Measurement: Bassdroid
* Smoothing: None
* Frequency Step: 0.24999999 Hz
* Start Frequency: 20.187378 Hz
*
* Freq(Hz) SPL(dB)
5676.187041 80.133
5676.437041 80.133
5676.687041 80.132
5676.937041 80.132
5677.187041 80.132
5677.437041 80.132
5677.687041 80.132
5677.937041 80.131
5678.187041 80.131
5678.437041 80.131
5678.687041 80.131
5678.937041 80.131
5679.187041 80.130
5679.437041 80.130
5679.687041 80.130
5679.937041 80.130
5680.187041 80.129
5680.437041 80.129
5680.687041 80.129
5680.937041 80.129
5681.187041 80.129
5681.437040 80.128
5681.687040 80.128
5681.937040 80.128
5682.187040 80.128
5682.437040 80.128
5682.687040 80.127
5682.937040 80.127
5683.187040 80.127
5683.437040 80.127
5683.687040 80.127
5683.937040 80.126
5684.187040 80.126
5684.437040 80.126
5684.687040 80.126
5684.937040 80.126
5685.187040 80.125
5685.437040 80.125
5685.687040 80.125
5685.937040 80.125
5686.187040 80.124
5686.437040 80.124
5686.687040 80.124
5686.937040 80.124
5687.187040 80.124
5687.437040 80.123
5687.687040 80.123
5687.937040 80.123
5688.187040 80.123
5688.437040 80.123
5688.687040 80.122
5688.937040 80.122
5689.187040 80.122
5689.437040 80.122
5689.687040 80.122
5689.937040 80.121
5690.187040 80.121
5690.437040 80.121
5690.687040 80.121
5690.937040 80.120
5691.187040 80.120
5691.437040 80.120
5691.687040 80.120
5691.937040 80.120
5692.187040 80.119
5692.437040 80.119
5692.687040 80.119
5692.937040 80.119
5693.187040 80.119
5693.437040 80.118
5693.687040 80.118
5693.937040 80.118
5694.187040 80.118
5694.437040 80.118
5694.687040 80.117
5694.937040 80.117
5695.187040 80.117
5695.437040 80.117
5695.687040 80.116
5695.937040 80.116
5696.187040 80.116
5696.437040 80.116
5696.687040 80.116
5696.937040 80.115
5697.187040 80.115
5697.437040 80.115
5697.687040 80.115
5697.937040 80.115
5698.187039 80.114
5698.437039 80.114
5698.687039 80.114
5698.937039 80.114
5699.187039 80.114
5699.437039 80.113
5699.687039 80.113
5699.937039 80.113
5700.187039 80.113
5700.437039 80.112
5700.687039 80.112
5700.937039 80.112
5701.187039 80.112
5701.437039 80.112
5701.687039 80.111
5701.937039 80.111
5702.187039 80.111
5702.437039 80.111
5702.687039 80.111
5702.937039 80.110
5703.187039 80.110
5703.437039 80.110
5703.687039 80.110
5703.937039 80.110
5704.187039 80.109
5704.437039 80.109
5704.687039 80.109
5704.937039 80.109
5705.187039 80.108
5705.437039 80.108
5705.687039 80.108
5705.937039 80.108
5706.187039 80.108
5706.437039 80.107
5706.687039 80.107
5706.937039 80.107
5707.187039 80.107
5707.437039 80.107
5707.687039 80.106
5707.937039 80.106
5708.187039 80.106
5708.437039 80.106
5708.687039 80.106
5708.937039 80.105
5709.187039 80.105
5709.437039 80.105
5709.687039 80.105
5709.937039 80.104
5710.187039 80.104
5710.437039 80.104
5710.687039 80.104
5710.937039 80.104
5711.187039 80.103
5711.437039 80.103
5711.687039 80.103
5711.937039 80.103
5712.187039 80.103
5712.437039 80.102
5712.687039 80.102
5712.937039 80.102
5713.187039 80.102
5713.437039 80.102
5713.687039 80.101
5713.937039 80.101
5714.187039 80.101
5714.437039 80.101
5714.687039 80.100
5714.937038 80.100
5715.187038 80.100
5715.437038 80.100
5715.687038 80.100
5715.937038 80.099
5716.187038 80.099
5716.437038 80.099
5716.687038 80.099
5716.937038 80.099
5717.187038 80.098
5717.437038 80.098
5717.687038 80.098
5717.937038 80.098
5718.187038 80.098
5718.437038 80.097
5718.687038 80.097
5718.937038 80.097
5719.187038 80.097
5719.437038 80.096
5719.687038 80.096
5719.937038 80.096
5720.187038 80.096
5720.437038 80.096
5720.687038 80.095
5720.937038 80.095
5721.187038 80.095
5721.437038 80.095
5721.687038 80.095
5721.937038 80.094
5722.187038 80.094
5722.437038 80.094
5722.687038 80.094
5722.937038 80.094
5723.187038 80.093
5723.437038 80.093
5723.687038 80.093
5723.937038 80.093
5724.187038 80.092
5724.437038 80.092
5724.687038 80.092
5724.937038 80.092
5725.187038 80.092
5725.437038 80.091
5725.687038 80.091
5725.937038 80.091
5726.187038 80.091
5726.437038 80.091
5726.687038 80.090
5726.937038 80.090
5727.187038 80.090
5727.437038 80.090
5727.687038 80.090
5727.937038 80.089
5728.187038 80.089
5728.437038 80.089
5728.687038 80.089
5728.937038 80.088
5729.187038 80.088
5729.437038 80.088
5729.687038 80.088
5729.937038 80.088
5730.187038 80.087
5730.437038 80.087
5730.687038 80.087
5730.937038 80.087
5731.187038 80.087
5731.437038 80.086
5731.687037 80.086
5731.937037 80.086
5732.187037 80.086
5732.437037 80.086
5732.687037 80.085
5732.937037 80.085
5733.187037 80.085
5733.437037 80.085
5733.687037 80.084
5733.937037 80.084
5734.187037 80.084
5734.437037 80.084
5734.687037 80.084
5734.937037 80.083
5735.187037 80.083
5735.437037 80.083
5735.687037 80.083
5735.937037 80.083
5736.187037 80.082
5736.437037 80.082
5736.687037 80.082
5736.937037 80.082
5737.187037 80.081
5737.437037 80.081
5737.687037 80.081
5737.937037 80.081
5738.187037 80.081
5738.437037 80.080
5738.687037 80.080
5738.937037 80.080
5739.187037 80.080
5739.437037 80.080
5739.687037 80.079
5739.937037 80.079
5740.187037 80.079
5740.437037 80.079
5740.687037 80.079
5740.937037 80.078
5741.187037 80.078
5741.437037 80.078
5741.687037 80.078
5741.937037 80.077
5742.187037 80.077
5742.437037 80.077
5742.687037 80.077
5742.937037 80.077
5743.187037 80.076
5743.437037 80.076
5743.687037 80.076
5743.937037 80.076
5744.187037 80.076
5744.437037 80.075
5744.687037 80.075
5744.937037 80.075
5745.187037 80.075
5745.437037 80.075
5745.687037 80.074
5745.937037 80.074
5746.187037 80.074
5746.437037 80.074
5746.687037 80.073
5746.937037 80.073
5747.187037 80.073
5747.437037 80.073
5747.687037 80.073
5747.937037 80.072
5748.187037 80.072
5748.437036 80.072
5748.687036 80.072
5748.937036 80.072
5749.187036 80.071
5749.437036 80.071
5749.687036 80.071
5749.937036 80.071
5750.187036 80.070
5750.437036 80.070
5750.687036 80.070
5750.937036 80.070
5751.187036 80.070
5751.437036 80.069
5751.687036 80.069
5751.937036 80.069
5752.187036 80.069
5752.437036 80.069
5752.687036 80.068
5752.937036 80.068
5753.187036 80.068
5753.437036 80.068
5753.687036 80.068
5753.937036 80.067
5754.187036 80.067
5754.437036 80.067
5754.687036 80.067
5754.937036 80.066
5755.187036 80.066
5755.437036 80.066
5755.687036 80.066
5755.937036 80.066
5756.187036 80.065
5756.437036 80.065
5756.687036 80.065
5756.937036 80.065
5757.187036 80.065
5757.437036 80.064
5757.687036 80.064
5757.937036 80.064
5758.187036 80.064
5758.437036 80.064
5758.687036 80.063
5758.937036 80.063
5759.187036 80.063
5759.437036 80.063
5759.687036 80.062
5759.937036 80.062
5760.187036 80.062
5760.437036 80.062
5760.687036 80.062
5760.937036 80.061
5761.187036 80.061
5761.437036 80.061
5761.687036 80.061
5761.937036 80.061
5762.187036 80.060
5762.437036 80.060
5762.687036 80.060
5762.937036 80.060
5763.187036 80.059
5763.437036 80.059
5763.687036 80.059
5763.937036 80.059
5764.187036 80.059
5764.437036 80.058
5764.687036 80.058
5764.937036 80.058
5765.187036 80.058
5765.437035 80.058
5765.687035 80.057
5765.937035 80.057
5766.187035 80.057
5766.437035 80.057
5766.687035 80.057
5766.937035 80.056
5767.187035 80.056
5767.437035 80.056
5767.687035 80.056
5767.937035 80.055
5768.187035 80.055
5768.437035 80.055
5768.687035 80.055
5768.937035 80.055
5769.187035 80.054
5769.437035 80.054
5769.687035 80.054
5769.937035 80.054
5770.187035 80.054
5770.437035 80.053
5770.687035 80.053
5770.937035 80.053
5771.187035 80.053
5771.437035 80.052
5771.687035 80.052
5771.937035 80.052
5772.187035 80.052
5772.437035 80.052
5772.687035 80.051
5772.937035 80.051
5773.187035 80.051
5773.437035 80.051
5773.687035 80.051
5773.937035 80.050
5774.187035 80.050
5774.437035 80.050
5774.687035 80.050
5774.937035 80.050
5775.187035 80.049
5775.437035 80.049
5775.687035 80.049
5775.937035 80.049
5776.187035 80.048
5776.437035 80.048
5776.687035 80.048
5776.937035 80.048
5777.187035 80.048
5777.437035 80.047
5777.687035 80.047
5777.937035 80.047
5778.187035 80.047
5778.437035 80.047
5778.687035 80.046
5778.937035 80.046
5779.187035 80.046
5779.437035 80.046
5779.687035 80.045
5779.937035 80.045
5780.187035 80.045
5780.437035 80.045
5780.687035 80.045
5780.937035 80.044
5781.187035 80.044
5781.437035 80.044
5781.687035 80.044
5781.937035 80.044
5782.187034 80.043
5782.437034 80.043
5782.687034 80.043
5782.937034 80.043
5783.187034 80.043
5783.437034 80.042
5783.687034 80.042
5783.937034 80.042
5784.187034 80.042
5784.437034 80.041
5784.687034 80.041
5784.937034 80.041
5785.187034 80.041
5785.437034 80.041
5785.687034 80.040
5785.937034 80.040
5786.187034 80.040
5786.437034 80.040
5786.687034 80.040
5786.937034 80.039
5787.187034 80.039
5787.437034 80.039
5787.687034 80.039
5787.937034 80.038
5788.187034 80.038
5788.437034 80.038
5788.687034 80.038
5788.937034 80.038
5789.187034 80.037
5789.437034 80.037
5789.687034 80.037
5789.937034 80.037
5790.187034 80.037
5790.437034 80.036
5790.687034 80.036
5790.937034 80.036
5791.187034 80.036
5791.437034 80.035
5791.687034 80.035
5791.937034 80.035
5792.187034 80.035
5792.437034 80.035
5792.687034 80.034
5792.937034 80.034
5793.187034 80.034
5793.437034 80.034
5793.687034 80.034
5793.937034 80.033
5794.187034 80.033
5794.437034 80.033
5794.687034 80.033
5794.937034 80.033
5795.187034 80.032
5795.437034 80.032
5795.687034 80.032
5795.937034 80.032
5796.187034 80.031
5796.437034 80.031
5796.687034 80.031
5796.937034 80.031
5797.187034 80.031
5797.437034 80.030
5797.687034 80.030
5797.937034 80.030
5798.187034 80.030
5798.437034 80.030
5798.687034 80.029
5798.937033 80.029
5799.187033 80.029
5799.437033 80.029
5799.687033 80.028
5799.937033 80.028
5800.187033 80.028
5800.437033 80.028
5800.687033 80.028
5800.937033 80.027
5801.187033 80.027
5801.437033 80.027
5801.687033 80.027
5801.937033 80.027
5802.187033 80.026
5802.437033 80.026
5802.687033 80.026
5802.937033 80.026
5803.187033 80.025
5803.437033 80.025
5803.687033 80.025
5803.937033 80.025
5804.187033 80.025
5804.437033 80.024
5804.687033 80.024
5804.937033 80.024
5805.187033 80.024
5805.437033 80.024
5805.687033 80.023
5805.937033 80.023
5806.187033 80.023
5806.437033 80.023
5806.687033 80.023
5806.937033 80.022
5807.187033 80.022
5807.437033 80.022
5807.687033 80.022
5807.937033 80.021
5808.187033 80.021
5808.437033 80.021
5808.687033 80.021
5808.937033 80.021
5809.187033 80.020
5809.437033 80.020
5809.687033 80.020
5809.937033 80.020
5810.187033 80.020
5810.437033 80.019
5810.687033 80.019
5810.937033 80.019
5811.187033 80.019
5811.437033 80.018
5811.687033 80.018
5811.937033 80.018
5812.187033 80.018
5812.437033 80.018
5812.687033 80.017
5812.937033 80.017
5813.187033 80.017
5813.437033 80.017
5813.687033 80.017
5813.937033 80.016
5814.187033 80.016
5814.437033 80.016
5814.687033 80.016
5814.937033 80.015
5815.187033 80.015
5815.437033 80.015
5815.687032 80.015
5815.937032 80.015
5816.187032 80.014
5816.437032 80.014
5816.687032 80.014
5816.937032 80.014
5817.187032 80.014
5817.437032 80.013
5817.687032 80.013
5817.937032 80.013
5818.187032 80.013
5818.437032 80.012
5818.687032 80.012
5818.937032 80.012
5819.187032 80.012
5819.437032 80.012
5819.687032 80.011
5819.937032 80.011
5820.187032 80.011
5820.437032 80.011
5820.687032 80.011
5820.937032 80.010
5821.187032 80.010
5821.437032 80.010
5821.687032 80.010
5821.937032 80.009
5822.187032 80.009
5822.437032 80.009
5822.687032 80.009
5822.937032 80.009
5823.187032 80.008
5823.437032 80.008
5823.687032 80.008
5823.937032 80.008
5824.187032 80.008
5824.437032 80.007
5824.687032 80.007
5824.937032 80.007
5825.187032 80.007
5825.437032 80.007
5825.687032 80.006
5825.937032 80.006
5826.187032 80.006
5826.437032 80.006
5826.687032 80.005
5826.937032 80.005
5827.187032 80.005
5827.437032 80.005
5827.687032 80.005
5827.937032 80.004
5828.187032 80.004
5828.437032 80.004
5828.687032 80.004
5828.937032 80.004
5829.187032 80.003
5829.437032 80.003
5829.687032 80.003
5829.937032 80.003
5830.187032 80.002
5830.437032 80.002
5830.687032 80.002
5830.937032 80.002
5831.187032 80.002
5831.437032 80.001
5831.687032 80.001
5831.937032 80.001
5832.187032 80.001
5832.437031 80.001
5832.687031 80.000
5832.937031 80.000
5833.187031 80.000
5833.437031 80.000
5833.687031 79.999
5833.937031 79.999
5834.187031 79.999
5834.437031 79.999
5834.687031 79.999
5834.937031 79.998
5835.187031 79.998
5835.437031 79.998
5835.687031 79.998
5835.937031 79.998
5836.187031 79.997
5836.437031 79.997
5836.687031 79.997
5836.937031 79.997
5837.187031 79.996
5837.437031 79.996
5837.687031 79.996
5837.937031 79.996
5838.187031 79.996
5838.437031 79.995
5838.687031 79.995
5838.937031 79.995
5839.187031 79.995
5839.437031 79.995
5839.687031 79.994
5839.937031 79.994
5840.187031 79.994
5840.437031 79.994
5840.687031 79.993
5840.937031 79.993
5841.187031 79.993
5841.437031 79.993
5841.687031 79.993
5841.937031 79.992
5842.187031 79.992
5842.437031 79.992
5842.687031 79.992
5842.937031 79.992
5843.187031 79.991
5843.437031 79.991
5843.687031 79.991
5843.937031 79.991
5844.187031 79.990
5844.437031 79.990
5844.687031 79.990
5844.937031 79.990
5845.187031 79.990
5845.437031 79.989
5845.687031 79.989
5845.937031 79.989
5846.187031 79.989
5846.437031 79.989
5846.687031 79.988
5846.937031 79.988
5847.187031 79.988
5847.437031 79.988
5847.687031 79.987
5847.937031 79.987
5848.187031 79.987
5848.437031 79.987
5848.687031 79.987
5848.937031 79.986
5849.187030 79.986
5849.437030 79.986
5849.687030 79.986
5849.937030 79.986
5850.187030 79.985
5850.437030 79.985
5850.687030 79.985
5850.937030 79.985
5851.187030 79.984
5851.437030 79.984
5851.687030 79.984
5851.937030 79.984
5852.187030 79.984
5852.437030 79.983
5852.687030 79.983
5852.937030 79.983
5853.187030 79.983
5853.437030 79.982
5853.687030 79.982
5853.937030 79.982
5854.187030 79.982
5854.437030 79.982
5854.687030 79.981
5854.937030 79.981
5855.187030 79.981
5855.437030 79.981
5855.687030 79.981
5855.937030 79.980
5856.187030 79.980
5856.437030 79.980
5856.687030 79.980
5856.937030 79.979
5857.187030 79.979
5857.437030 79.979
5857.687030 79.979
5857.937030 79.979
5858.187030 79.978
5858.437030 79.978
5858.687030 79.978
5858.937030 79.978
5859.187030 79.978
5859.437030 79.977
5859.687030 79.977
5859.937030 79.977
5860.187030 79.977
5860.437030 79.976
5860.687030 79.976
5860.937030 79.976
5861.187030 79.976
5861.437030 79.976
5861.687030 79.975
5861.937030 79.975
5862.187030 79.975
5862.437030 79.975
5862.687030 79.975
5862.937030 79.974
5863.187030 79.974
5863.437030 79.974
5863.687030 79.974
5863.937030 79.973
5864.187030 79.973
5864.437030 79.973
5864.687030 79.973
5864.937030 79.973
5865.187030 79.972
5865.437030 79.972
5865.687030 79.972
5865.937029 79.972
5866.187029 79.972
5866.437029 79.971
5866.687029 79.971
5866.937029 79.971
5867.187029 79.971
5867.437029 79.970
5867.687029 79.970
5867.937029 79.970
5868.187029 79.970
5868.437029 79.970
5868.687029 79.969
5868.937029 79.969
5869.187029 79.969
5869.437029 79.969
5869.687029 79.969
5869.937029 79.968
5870.187029 79.968
5870.437029 79.968
5870.687029 79.968
5870.937029 79.967
5871.187029 79.967
5871.437029 79.967
5871.687029 79.967
5871.937029 79.967
5872.187029 79.966
5872.437029 79.966
5872.687029 79.966
5872.937029 79.966
5873.187029 79.966
5873.437029 79.965
5873.687029 79.965
5873.937029 79.965
5874.187029 79.965
5874.437029 79.964
5874.687029 79.964
5874.937029 79.964
5875.187029 79.964
5875.437029 79.964
5875.687029 79.963
5875.937029 79.963
5876.187029 79.963
5876.437029 79.963
5876.687029 79.962
5876.937029 79.962
5877.187029 79.962
5877.437029 79.962
5877.687029 79.962
5877.937029 79.961
5878.187029 79.961
5878.437029 79.961
5878.687029 79.961
5878.937029 79.961
5879.187029 79.960
5879.437029 79.960
5879.687029 79.960
5879.937029 79.960
5880.187029 79.959
5880.437029 79.959
5880.687029 79.959
5880.937029 79.959
5881.187029 79.959
5881.437029 79.958
5881.687029 79.958
5881.937029 79.958
5882.187029 79.958
5882.437029 79.958
5882.687028 79.957
5882.937028 79.957
5883.187028 79.957
5883.437028 79.957
5883.687028 79.956
5883.937028 79.956
5884.187028 79.956
5884.437028 79.956
5884.687028 79.956
5884.937028 79.955
5885.187028 79.955
5885.437028 79.955
5885.687028 79.955
5885.937028 79.955
5886.187028 79.954
5886.437028 79.954
5886.687028 79.954
5886.937028 79.954
5887.187028 79.953
5887.437028 79.953
5887.687028 79.953
5887.937028 79.953
5888.187028 79.953
5888.437028 79.952
5888.687028 79.952
5888.937028 79.952
5889.187028 79.952
5889.437028 79.951
5889.687028 79.951
5889.937028 79.951
5890.187028 79.951
5890.437028 79.951
5890.687028 79.950
5890.937028 79.950
5891.187028 79.950
5891.437028 79.950
5891.687028 79.950
5891.937028 79.949
5892.187028 79.949
5892.437028 79.949
5892.687028 79.949
5892.937028 79.948
5893.187028 79.948
5893.437028 79.948
5893.687028 79.948
5893.937028 79.948
5894.187028 79.947
5894.437028 79.947
5894.687028 79.947
5894.937028 79.947
5895.187028 79.947
5895.437028 79.946
5895.687028 79.946
5895.937028 79.946
5896.187028 79.946
5896.437028 79.945
5896.687028 79.945
5896.937028 79.945
5897.187028 79.945
5897.437028 79.945
5897.687028 79.944
5897.937028 79.944
5898.187028 79.944
5898.437028 79.944
5898.687028 79.943
5898.937028 79.943
5899.187028 79.943
5899.437027 79.943
5899.687027 79.943
5899.937027 79.942
5900.187027 79.942
5900.437027 79.942
5900.687027 79.942
5900.937027 79.942
5901.187027 79.941
5901.437027 79.941
5901.687027 79.941
5901.937027 79.941
5902.187027 79.940
5902.437027 79.940
5902.687027 79.940
5902.937027 79.940
5903.187027 79.940
5903.437027 79.939
5903.687027 79.939
5903.937027 79.939
5904.187027 79.939
5904.437027 79.939
5904.687027 79.938
5904.937027 79.938
5905.187027 79.938
5905.437027 79.938
5905.687027 79.937
5905.937027 79.937
5906.187027 79.937
5906.437027 79.937
5906.687027 79.937
5906.937027 79.936
5907.187027 79.936
5907.437027 79.936
5907.687027 79.936
5907.937027 79.935
5908.187027 79.935
5908.437027 79.935
5908.687027 79.935
5908.937027 79.935
5909.187027 79.934
5909.437027 79.934
5909.687027 79.934
5909.937027 79.934
5910.187027 79.934
5910.437027 79.933
5910.687027 79.933
5910.937027 79.933
5911.187027 79.933
5911.437027 79.932
5911.687027 79.932
5911.937027 79.932
5912.187027 79.932
5912.437027 79.932
5912.687027 79.931
5912.937027 79.931
5913.187027 79.931
5913.437027 79.931
5913.687027 79.930
5913.937027 79.930
5914.187027 79.930
5914.437027 79.930
5914.687027 79.930
5914.937027 79.929
5915.187027 79.929
5915.437027 79.929
5915.687027 79.929
5915.937027 79.929
5916.187027 79.928
5916.437026 79.928
5916.687026 79.928
5916.937026 79.928
5917.187026 79.927
5917.437026 79.927
5917.687026 79.927
5917.937026 79.927
5918.187026 79.927
5918.437026 79.926
5918.687026 79.926
5918.937026 79.926
5919.187026 79.926
5919.437026 79.925
5919.687026 79.925
5919.937026 79.925
5920.187026 79.925
5920.437026 79.925
5920.687026 79.924
5920.937026 79.924
5921.187026 79.924
5921.437026 79.924
5921.687026 79.924
5921.937026 79.923
5922.187026 79.923
5922.437026 79.923
5922.687026 79.923
5922.937026 79.922
5923.187026 79.922
5923.437026 79.922
5923.687026 79.922
5923.937026 79.922
5924.187026 79.921
5924.437026 79.921
5924.687026 79.921
5924.937026 79.921
5925.187026 79.920
5925.437026 79.920
5925.687026 79.920
5925.937026 79.920
5926.187026 79.920
5926.437026 79.919
5926.687026 79.919
5926.937026 79.919
